Driver_type,FROM_ORG_UNIT_ID,FROM_COST_TYPE_ID,TO_COST_TYPE_ID,TO_ORG_UNIT_ID,VALUE,V_MAKER_REMARKS
CPTTPB,112100211159,99,9902,112100211159,1.0,
CPTTPB,112100212121,99,9902,112100212121,1.0,
CPTTPB,112100212122,99,9902,112100212122,1.0,
CPTTPB,112100212151,99,9902,112100212151,1.0,
CPTTPB,112100212152,99,9902,112100212152,1.0,
CPTTPB,112100212153,99,9902,112100212153,1.0,
CPTTPB,112100212154,99,9902,112100212154,1.0,
CPTTPB,112100213121,99,9902,112100213121,1.0,
CPTTPB,112100213122,99,9902,112100213122,1.0,
CPTTPB,112100213151,99,9902,112100213151,1.0,
CPTTPB,112100213152,99,9902,112100213152,1.0,
CPTTPB,112100213153,99,9902,112100213153,1.0,
CPTTPB,112100213154,99,9902,112100213154,1.0,
CPTTPB,112100213155,99,9902,112100213155,1.0,
CPTTPB,112100213159,99,9902,112100213159,1.0,
CPTTPB,112100214121,99,9902,112100214121,1.0,
CPTTPB,112100214122,99,9902,112100214122,1.0,
CPTTPB,112100214150,99,9902,112100214150,1.0,
CPTTPB,112100214151,99,9902,112100214151,1.0,
CPTTPB,112100214152,99,9902,112100214152,1.0,
CPTTPB,112100214153,99,9902,112100214153,1.0,
CPTTPB,112100214154,99,9902,112100214154,1.0,
CPTTPB,112100215121,99,9902,112100215121,1.0,
CPTTPB,112100215122,99,9902,112100215122,1.0,
CPTTPB,112100215123,99,9902,112100215123,1.0,
CPTTPB,112100215150,99,9902,112100215150,1.0,
CPTTPB,112100215152,99,9902,112100215152,1.0,
CPTTPB,112100215155,99,9902,112100215155,1.0,
CPTTPB,112100215157,99,9902,112100215157,1.0,
CPTTPB,112100215158,99,9902,112100215158,1.0,
CPTTPB,112100215160,99,9902,112100215160,1.0,
CPTTPB,112100216122,99,9902,112100216122,1.0,
CPTTPB,112100216150,99,9902,112100216150,1.0,
CPTTPB,112100216151,99,9902,112100216151,1.0,
CPTTPB,112100216152,99,9902,112100216152,1.0,
CPTTPB,112100216153,99,9902,112100216153,1.0,
CPTTPB,112100216155,99,9902,112100216155,1.0,
CPTTPB,112100216157,99,9902,112100216157,1.0,
CPTTPB,112100217121,99,9902,112100217121,1.0,
CPTTPB,112100217122,99,9902,112100217122,1.0,
CPTTPB,112100217150,99,9902,112100217150,1.0,
CPTTPB,112100217151,99,9902,112100217151,1.0,
CPTTPB,112100217152,99,9902,112100217152,1.0,
CPTTPB,112100217153,99,9902,112100217153,1.0,
CPTTPB,112100220121,99,9902,112100220121,1.0,
CPTTPB,112100220123,99,9902,112100220123,1.0,
CPTTPB,112100220150,99,9902,112100220150,1.0,
CPTTPB,112100220151,99,9902,112100220151,1.0,
CPTTPB,112100220153,99,9902,112100220153,1.0,
CPTTPB,112100220154,99,9902,112100220154,1.0,
CPTTPB,112100220156,99,9902,112100220156,1.0,
CPTTPB,112100220157,99,9902,112100220157,1.0,
CPTTPB,112100222121,99,9902,112100222121,1.0,
CPTTPB,112100222122,99,9902,112100222122,1.0,
CPTTPB,112100222123,99,9902,112100222123,1.0,
CPTTPB,112100222150,99,9902,112100222150,1.0,
CPTTPB,112100222151,99,9902,112100222151,1.0,
CPTTPB,112100222152,99,9902,112100222152,1.0,
CPTTPB,112100222153,99,9902,112100222153,1.0,
CPTTPB,112100222155,99,9902,112100222155,1.0,
CPTTPB,112100222156,99,9902,112100222156,1.0,
CPTTPB,112100222157,99,9902,112100222157,1.0,
CPTTPB,112100256121,99,9902,112100256121,1.0,
CPTTPB,112100256153,99,9902,112100256153,1.0,
CPTTPB,112100256161,99,9902,112100256161,1.0,
CPTTPB,112100256162,99,9902,112100256162,1.0,
CPTTPB,112100256163,99,9902,112100256163,1.0,
CPTTPB,112100260121,99,9902,112100260121,1.0,
CPTTPB,112100260150,99,9902,112100260150,1.0,
CPTTPB,112100260151,99,9902,112100260151,1.0,
CPTTPB,112100260152,99,9902,112100260152,1.0,
CPTTPB,112100260154,99,9902,112100260154,1.0,
CPTTPB,112100260155,99,9902,112100260155,1.0,
CPTTPB,112100261120,99,9902,112100261120,1.0,
CPTTPB,112100261122,99,9902,112100261122,1.0,
CPTTPB,112100261151,99,9902,112100261151,1.0,
CPTTPB,112100261152,99,9902,112100261152,1.0,
CPTTPB,112100261154,99,9902,112100261154,1.0,
CPTTPB,112100261155,99,9902,112100261155,1.0,
CPTTPB,112100261157,99,9902,112100261157,1.0,
CPTTPB,112100268121,99,9902,112100268121,1.0,
CPTTPB,112100268122,99,9902,112100268122,1.0,
CPTTPB,112100268150,99,9902,112100268150,1.0,
CPTTPB,112100268151,99,9902,112100268151,1.0,
CPTTPB,112100268154,99,9902,112100268154,1.0,
CPTTPB,112100268155,99,9902,112100268155,1.0,
CPTTPB,112100279121,99,9902,112100279121,1.0,
CPTTPB,112100279150,99,9902,112100279150,1.0,
CPTTPB,112100279151,99,9902,112100279151,1.0,
CPTTPB,112100279152,99,9902,112100279152,1.0,
CPTTPB,112100279153,99,9902,112100279153,1.0,
CPTTPB,112100279154,99,9902,112100279154,1.0,
CPTTPB,112100289121,99,9902,112100289121,1.0,
CPTTPB,112100289122,99,9902,112100289122,1.0,
CPTTPB,112100289150,99,9902,112100289150,1.0,
CPTTPB,112100289151,99,9902,112100289151,1.0,
CPTTPB,112100289152,99,9902,112100289152,1.0,
CPTTPB,112100310121,99,9902,112100310121,1.0,
CPTTPB,112100310122,99,9902,112100310122,1.0,
CPTTPB,112100310123,99,9902,112100310123,1.0,
CPTTPB,112100310151,99,9902,112100310151,1.0,
CPTTPB,112100310152,99,9902,112100310152,1.0,
CPTTPB,112100310153,99,9902,112100310153,1.0,
CPTTPB,112100311121,99,9902,112100311121,1.0,
CPTTPB,112100311153,99,9902,112100311153,1.0,
CPTTPB,112100311155,99,9902,112100311155,1.0,
CPTTPB,112100311156,99,9902,112100311156,1.0,
CPTTPB,112100313121,99,9902,112100313121,1.0,
CPTTPB,112100313150,99,9902,112100313150,1.0,
CPTTPB,112100313152,99,9902,112100313152,1.0,
CPTTPB,112100313156,99,9902,112100313156,1.0,
CPTTPB,112100314121,99,9902,112100314121,1.0,
CPTTPB,112100314151,99,9902,112100314151,1.0,
CPTTPB,112100314152,99,9902,112100314152,1.0,
CPTTPB,112100314153,99,9902,112100314153,1.0,
CPTTPB,112100315121,99,9902,112100315121,1.0,
CPTTPB,112100315150,99,9902,112100315150,1.0,
CPTTPB,112100315151,99,9902,112100315151,1.0,
CPTTPB,112100315152,99,9902,112100315152,1.0,
CPTTPB,112100317121,99,9902,112100317121,1.0,
CPTTPB,112100317150,99,9902,112100317150,1.0,
CPTTPB,112100317151,99,9902,112100317151,1.0,
CPTTPB,112100317153,99,9902,112100317153,1.0,
CPTTPB,112100318121,99,9902,112100318121,1.0,
CPTTPB,112100318150,99,9902,112100318150,1.0,
CPTTPB,112100318151,99,9902,112100318151,1.0,
CPTTPB,112100318152,99,9902,112100318152,1.0,
CPTTPB,112100318153,99,9902,112100318153,1.0,
CPTTPB,112100319121,99,9902,112100319121,1.0,
CPTTPB,112100319150,99,9902,112100319150,1.0,
CPTTPB,112100319151,99,9902,112100319151,1.0,
CPTTPB,112100319152,99,9902,112100319152,1.0,
CPTTPB,112100319153,99,9902,112100319153,1.0,
CPTTPB,112100321121,99,9902,112100321121,1.0,
CPTTPB,112100321122,99,9902,112100321122,1.0,
CPTTPB,112100321150,99,9902,112100321150,1.0,
CPTTPB,112100321151,99,9902,112100321151,1.0,
CPTTPB,112100321152,99,9902,112100321152,1.0,
CPTTPB,112100321153,99,9902,112100321153,1.0,
CPTTPB,112100321154,99,9902,112100321154,1.0,
CPTTPB,112100321155,99,9902,112100321155,1.0,
CPTTPB,112100321156,99,9902,112100321156,1.0,
CPTTPB,112100323121,99,9902,112100323121,1.0,
CPTTPB,112100323150,99,9902,112100323150,1.0,
CPTTPB,112100323151,99,9902,112100323151,1.0,
CPTTPB,112100323154,99,9902,112100323154,1.0,
CPTTPB,112100323155,99,9902,112100323155,1.0,
CPTTPB,112100323156,99,9902,112100323156,1.0,
CPTTPB,112100328121,99,9902,112100328121,1.0,
CPTTPB,112100328150,99,9902,112100328150,1.0,
CPTTPB,112100328151,99,9902,112100328151,1.0,
CPTTPB,112100328152,99,9902,112100328152,1.0,
CPTTPB,112100328153,99,9902,112100328153,1.0,
CPTTPB,112100328154,99,9902,112100328154,1.0,
CPTTPB,112100330121,99,9902,112100330121,1.0,
CPTTPB,112100330150,99,9902,112100330150,1.0,
CPTTPB,112100330151,99,9902,112100330151,1.0,
CPTTPB,112100330152,99,9902,112100330152,1.0,
CPTTPB,112100330153,99,9902,112100330153,1.0,
CPTTPB,112100330154,99,9902,112100330154,1.0,
CPTTPB,112100341121,99,9902,112100341121,1.0,
CPTTPB,112100341150,99,9902,112100341150,1.0,
CPTTPB,112100341151,99,9902,112100341151,1.0,
CPTTPB,112100341152,99,9902,112100341152,1.0,
CPTTPB,112100341153,99,9902,112100341153,1.0,
CPTTPB,112100341154,99,9902,112100341154,1.0,
CPTTPB,112100341155,99,9902,112100341155,1.0,
CPTTPB,112100345121,99,9902,112100345121,1.0,
CPTTPB,112100345150,99,9902,112100345150,1.0,
CPTTPB,112100345152,99,9902,112100345152,1.0,
CPTTPB,112100345153,99,9902,112100345153,1.0,
CPTTPB,112100345154,99,9902,112100345154,1.0,
CPTTPB,112100345155,99,9902,112100345155,1.0,
CPTTPB,112100351121,99,9902,112100351121,1.0,
CPTTPB,112100351150,99,9902,112100351150,1.0,
CPTTPB,112100351151,99,9902,112100351151,1.0,
CPTTPB,112100351152,99,9902,112100351152,1.0,
CPTTPB,112100351153,99,9902,112100351153,1.0,
CPTTPB,112100351155,99,9902,112100351155,1.0,
CPTTPB,112100351156,99,9902,112100351156,1.0,
CPTTPB,112100351157,99,9902,112100351157,1.0,
CPTTPB,112100351158,99,9902,112100351158,1.0,
CPTTPB,112100360121,99,9902,112100360121,1.0,
CPTTPB,112100360150,99,9902,112100360150,1.0,
CPTTPB,112100360151,99,9902,112100360151,1.0,
CPTTPB,112100360152,99,9902,112100360152,1.0,
CPTTPB,112100360153,99,9902,112100360153,1.0,
CPTTPB,112100360154,99,9902,112100360154,1.0,
CPTTPB,112100362121,99,9902,112100362121,1.0,
CPTTPB,112100362150,99,9902,112100362150,1.0,
CPTTPB,112100362151,99,9902,112100362151,1.0,
CPTTPB,112100362152,99,9902,112100362152,1.0,
CPTTPB,112100362153,99,9902,112100362153,1.0,
CPTTPB,112100368121,99,9902,112100368121,1.0,
CPTTPB,112100368154,99,9902,112100368154,1.0,
CPTTPB,112100368155,99,9902,112100368155,1.0,
CPTTPB,112100368156,99,9902,112100368156,1.0,
CPTTPB,112100371121,99,9902,112100371121,1.0,
CPTTPB,112100371150,99,9902,112100371150,1.0,
CPTTPB,112100371151,99,9902,112100371151,1.0,
CPTTPB,112100371152,99,9902,112100371152,1.0,
CPTTPB,112100371153,99,9902,112100371153,1.0,
CPTTPB,112100371154,99,9902,112100371154,1.0,
CPTTPB,112100371155,99,9902,112100371155,1.0,
CPTTPB,112100371156,99,9902,112100371156,1.0,
CPTTPB,112100371157,99,9902,112100371157,1.0,
CPTTPB,112100371159,99,9902,112100371159,1.0,
CPTTPB,112100371160,99,9902,112100371160,1.0,
CPTTPB,112100375121,99,9902,112100375121,1.0,
CPTTPB,112100375151,99,9902,112100375151,1.0,
CPTTPB,112100375152,99,9902,112100375152,1.0,
CPTTPB,112100375153,99,9902,112100375153,1.0,
CPTTPB,112100375154,99,9902,112100375154,1.0,
CPTTPB,112100375155,99,9902,112100375155,1.0,
CPTTPB,112100376121,99,9902,112100376121,1.0,
CPTTPB,112100376153,99,9902,112100376153,1.0,
CPTTPB,112100390121,99,9902,112100390121,1.0,
CPTTPB,112100390150,99,9902,112100390150,1.0,
CPTTPB,112100390151,99,9902,112100390151,1.0,
CPTTPB,112100390152,99,9902,112100390152,1.0,
CPTTPB,112100390153,99,9902,112100390153,1.0,
CPTTPB,112100390154,99,9902,112100390154,1.0,
CPTTPB,112100390155,99,9902,112100390155,1.0,
CPTTPB,112100390158,99,9902,112100390158,1.0,
CPTTPB,112100390159,99,9902,112100390159,1.0,
CPTTPB,112100395121,99,9902,112100395121,1.0,
CPTTPB,112100395150,99,9902,112100395150,1.0,
CPTTPB,112100395151,99,9902,112100395151,1.0,
CPTTPB,112100395152,99,9902,112100395152,1.0,
CPTTPB,112100395153,99,9902,112100395153,1.0,
CPTTPB,112100398121,99,9902,112100398121,1.0,
CPTTPB,112100398155,99,9902,112100398155,1.0,
CPTTPB,112100398156,99,9902,112100398156,1.0,
CPTTPB,112100398157,99,9902,112100398157,1.0,
CPTTPB,112100398158,99,9902,112100398158,1.0,
CPTTPB,112100411121,99,9902,112100411121,1.0,
CPTTPB,112100411152,99,9902,112100411152,1.0,
CPTTPB,112100411153,99,9902,112100411153,1.0,
CPTTPB,112100411155,99,9902,112100411155,1.0,
CPTTPB,112100411156,99,9902,112100411156,1.0,
CPTTPB,112100411157,99,9902,112100411157,1.0,
CPTTPB,112100421121,99,9902,112100421121,1.0,
CPTTPB,112100421155,99,9902,112100421155,1.0,
CPTTPB,112100421156,99,9902,112100421156,1.0,
CPTTPB,112100421157,99,9902,112100421157,1.0,
CPTTPB,112100421158,99,9902,112100421158,1.0,
CPTTPB,112100425121,99,9902,112100425121,1.0,
CPTTPB,112100425122,99,9902,112100425122,1.0,
CPTTPB,112100425151,99,9902,112100425151,1.0,
CPTTPB,112100425152,99,9902,112100425152,1.0,
CPTTPB,112100425153,99,9902,112100425153,1.0,
CPTTPB,112100425154,99,9902,112100425154,1.0,
CPTTPB,112100425155,99,9902,112100425155,1.0,
CPTTPB,112100425156,99,9902,112100425156,1.0,
CPTTPB,112100425157,99,9902,112100425157,1.0,
CPTTPB,112100426121,99,9902,112100426121,1.0,
CPTTPB,112100426150,99,9902,112100426150,1.0,
CPTTPB,112100426151,99,9902,112100426151,1.0,
CPTTPB,112100426152,99,9902,112100426152,1.0,
CPTTPB,112100426153,99,9902,112100426153,1.0,
CPTTPB,112100427121,99,9902,112100427121,1.0,
CPTTPB,112100427150,99,9902,112100427150,1.0,
CPTTPB,112100427151,99,9902,112100427151,1.0,
CPTTPB,112100427152,99,9902,112100427152,1.0,
CPTTPB,112100427153,99,9902,112100427153,1.0,
CPTTPB,112100427156,99,9902,112100427156,1.0,
CPTTPB,112100428121,99,9902,112100428121,1.0,
CPTTPB,112100428151,99,9902,112100428151,1.0,
CPTTPB,112100428152,99,9902,112100428152,1.0,
CPTTPB,112100428153,99,9902,112100428153,1.0,
CPTTPB,112100428154,99,9902,112100428154,1.0,
CPTTPB,112100428155,99,9902,112100428155,1.0,
CPTTPB,112100428156,99,9902,112100428156,1.0,
CPTTPB,112100428157,99,9902,112100428157,1.0,
CPTTPB,112100428158,99,9902,112100428158,1.0,
CPTTPB,112100431121,99,9902,112100431121,1.0,
CPTTPB,112100431151,99,9902,112100431151,1.0,
CPTTPB,112100431153,99,9902,112100431153,1.0,
CPTTPB,112100431154,99,9902,112100431154,1.0,
CPTTPB,112100431155,99,9902,112100431155,1.0,
CPTTPB,112100431156,99,9902,112100431156,1.0,
CPTTPB,112100432121,99,9902,112100432121,1.0,
CPTTPB,112100432151,99,9902,112100432151,1.0,
CPTTPB,112100432152,99,9902,112100432152,1.0,
CPTTPB,112100432153,99,9902,112100432153,1.0,
CPTTPB,112100432154,99,9902,112100432154,1.0,
CPTTPB,112100432155,99,9902,112100432155,1.0,
CPTTPB,112100432156,99,9902,112100432156,1.0,
CPTTPB,112100432157,99,9902,112100432157,1.0,
CPTTPB,112100432158,99,9902,112100432158,1.0,
CPTTPB,112100432160,99,9902,112100432160,1.0,
CPTTPB,112100433121,99,9902,112100433121,1.0,
CPTTPB,112100433150,99,9902,112100433150,1.0,
CPTTPB,112100433151,99,9902,112100433151,1.0,
CPTTPB,112100433152,99,9902,112100433152,1.0,
CPTTPB,112100433153,99,9902,112100433153,1.0,
CPTTPB,112100433154,99,9902,112100433154,1.0,
CPTTPB,112100440121,99,9902,112100440121,1.0,
CPTTPB,112100440122,99,9902,112100440122,1.0,
CPTTPB,112100440150,99,9902,112100440150,1.0,
CPTTPB,112100440151,99,9902,112100440151,1.0,
CPTTPB,112100440152,99,9902,112100440152,1.0,
CPTTPB,112100440159,99,9902,112100440159,1.0,
CPTTPB,112100440160,99,9902,112100440160,1.0,
CPTTPB,112100441121,99,9902,112100441121,1.0,
CPTTPB,112100441122,99,9902,112100441122,1.0,
CPTTPB,112100441155,99,9902,112100441155,1.0,
CPTTPB,112100441156,99,9902,112100441156,1.0,
CPTTPB,112100441157,99,9902,112100441157,1.0,
CPTTPB,112100441158,99,9902,112100441158,1.0,
CPTTPB,112100441159,99,9902,112100441159,1.0,
CPTTPB,112100441160,99,9902,112100441160,1.0,
CPTTPB,112100441161,99,9902,112100441161,1.0,
CPTTPB,112100443121,99,9902,112100443121,1.0,
CPTTPB,112100443150,99,9902,112100443150,1.0,
CPTTPB,112100443151,99,9902,112100443151,1.0,
CPTTPB,112100443152,99,9902,112100443152,1.0,
CPTTPB,112100443157,99,9902,112100443157,1.0,
CPTTPB,112100444121,99,9902,112100444121,1.0,
CPTTPB,112100444150,99,9902,112100444150,1.0,
CPTTPB,112100444151,99,9902,112100444151,1.0,
CPTTPB,112100444155,99,9902,112100444155,1.0,
CPTTPB,112100448121,99,9902,112100448121,1.0,
CPTTPB,112100448161,99,9902,112100448161,1.0,
CPTTPB,112100448163,99,9902,112100448163,1.0,
CPTTPB,112100448164,99,9902,112100448164,1.0,
CPTTPB,112100448165,99,9902,112100448165,1.0,
CPTTPB,112100448166,99,9902,112100448166,1.0,
CPTTPB,112100450121,99,9902,112100450121,1.0,
CPTTPB,112100450122,99,9902,112100450122,1.0,
CPTTPB,112100450150,99,9902,112100450150,1.0,
CPTTPB,112100450151,99,9902,112100450151,1.0,
CPTTPB,112100450152,99,9902,112100450152,1.0,
CPTTPB,112100450153,99,9902,112100450153,1.0,
CPTTPB,112100450159,99,9902,112100450159,1.0,
CPTTPB,112100450160,99,9902,112100450160,1.0,
CPTTPB,112100450161,99,9902,112100450161,1.0,
CPTTPB,112100451121,99,9902,112100451121,1.0,
CPTTPB,112100451151,99,9902,112100451151,1.0,
CPTTPB,112100451152,99,9902,112100451152,1.0,
CPTTPB,112100451154,99,9902,112100451154,1.0,
CPTTPB,112100451155,99,9902,112100451155,1.0,
CPTTPB,112100451156,99,9902,112100451156,1.0,
CPTTPB,112100451157,99,9902,112100451157,1.0,
CPTTPB,112100452121,99,9902,112100452121,1.0,
CPTTPB,112100452150,99,9902,112100452150,1.0,
CPTTPB,112100452151,99,9902,112100452151,1.0,
CPTTPB,112100452152,99,9902,112100452152,1.0,
CPTTPB,112100452154,99,9902,112100452154,1.0,
CPTTPB,112100452156,99,9902,112100452156,1.0,
CPTTPB,112100455121,99,9902,112100455121,1.0,
CPTTPB,112100455150,99,9902,112100455150,1.0,
CPTTPB,112100455151,99,9902,112100455151,1.0,
CPTTPB,112100455152,99,9902,112100455152,1.0,
CPTTPB,112100455153,99,9902,112100455153,1.0,
CPTTPB,112100455167,99,9902,112100455167,1.0,
CPTTPB,112100460121,99,9902,112100460121,1.0,
CPTTPB,112100460150,99,9902,112100460150,1.0,
CPTTPB,112100460151,99,9902,112100460151,1.0,
CPTTPB,112100460152,99,9902,112100460152,1.0,
CPTTPB,112100460153,99,9902,112100460153,1.0,
CPTTPB,112100460154,99,9902,112100460154,1.0,
CPTTPB,112100460155,99,9902,112100460155,1.0,
CPTTPB,112100460156,99,9902,112100460156,1.0,
CPTTPB,112100460157,99,9902,112100460157,1.0,
CPTTPB,112100460160,99,9902,112100460160,1.0,
CPTTPB,112100461121,99,9902,112100461121,1.0,
CPTTPB,112100461150,99,9902,112100461150,1.0,
CPTTPB,112100461151,99,9902,112100461151,1.0,
CPTTPB,112100461152,99,9902,112100461152,1.0,
CPTTPB,112100461154,99,9902,112100461154,1.0,
CPTTPB,112100461155,99,9902,112100461155,1.0,
CPTTPB,112100465121,99,9902,112100465121,1.0,
CPTTPB,112100465150,99,9902,112100465150,1.0,
CPTTPB,112100465151,99,9902,112100465151,1.0,
CPTTPB,112100465152,99,9902,112100465152,1.0,
CPTTPB,112100465153,99,9902,112100465153,1.0,
CPTTPB,112100466121,99,9902,112100466121,1.0,
CPTTPB,112100466150,99,9902,112100466150,1.0,
CPTTPB,112100466153,99,9902,112100466153,1.0,
CPTTPB,112100466154,99,9902,112100466154,1.0,
CPTTPB,112100466158,99,9902,112100466158,1.0,
CPTTPB,112100468121,99,9902,112100468121,1.0,
CPTTPB,112100468150,99,9902,112100468150,1.0,
CPTTPB,112100468155,99,9902,112100468155,1.0,
CPTTPB,112100468156,99,9902,112100468156,1.0,
CPTTPB,112100468158,99,9902,112100468158,1.0,
CPTTPB,112100468160,99,9902,112100468160,1.0,
CPTTPB,112100468166,99,9902,112100468166,1.0,
CPTTPB,112100468168,99,9902,112100468168,1.0,
CPTTPB,112100471121,99,9902,112100471121,1.0,
CPTTPB,112100471150,99,9902,112100471150,1.0,
CPTTPB,112100471151,99,9902,112100471151,1.0,
CPTTPB,112100471152,99,9902,112100471152,1.0,
CPTTPB,112100471153,99,9902,112100471153,1.0,
CPTTPB,112100471154,99,9902,112100471154,1.0,
CPTTPB,112100471155,99,9902,112100471155,1.0,
CPTTPB,112100471156,99,9902,112100471156,1.0,
CPTTPB,112100471157,99,9902,112100471157,1.0,
CPTTPB,112100480121,99,9902,112100480121,1.0,
CPTTPB,112100480150,99,9902,112100480150,1.0,
CPTTPB,112100480152,99,9902,112100480152,1.0,
CPTTPB,112100480153,99,9902,112100480153,1.0,
CPTTPB,112100480156,99,9902,112100480156,1.0,
CPTTPB,112100480157,99,9902,112100480157,1.0,
CPTTPB,112100480158,99,9902,112100480158,1.0,
CPTTPB,112100482121,99,9902,112100482121,1.0,
CPTTPB,112100482150,99,9902,112100482150,1.0,
CPTTPB,112100482151,99,9902,112100482151,1.0,
CPTTPB,112100482152,99,9902,112100482152,1.0,
CPTTPB,112100482153,99,9902,112100482153,1.0,
CPTTPB,112100482154,99,9902,112100482154,1.0,
CPTTPB,112100482155,99,9902,112100482155,1.0,
CPTTPB,112100483120,99,9902,112100483120,1.0,
CPTTPB,112100483121,99,9902,112100483121,1.0,
CPTTPB,112100483151,99,9902,112100483151,1.0,
CPTTPB,112100483152,99,9902,112100483152,1.0,
CPTTPB,112100483153,99,9902,112100483153,1.0,
CPTTPB,112100483154,99,9902,112100483154,1.0,
CPTTPB,112100486121,99,9902,112100486121,1.0,
CPTTPB,112100486150,99,9902,112100486150,1.0,
CPTTPB,112100486151,99,9902,112100486151,1.0,
CPTTPB,112100486152,99,9902,112100486152,1.0,
CPTTPB,112100486153,99,9902,112100486153,1.0,
CPTTPB,112100486154,99,9902,112100486154,1.0,
CPTTPB,112100488121,99,9902,112100488121,1.0,
CPTTPB,112100488150,99,9902,112100488150,1.0,
CPTTPB,112100488151,99,9902,112100488151,1.0,
CPTTPB,112100488152,99,9902,112100488152,1.0,
CPTTPB,112100488153,99,9902,112100488153,1.0,
CPTTPB,112100501121,99,9902,112100501121,1.0,
CPTTPB,112100501150,99,9902,112100501150,1.0,
CPTTPB,112100501151,99,9902,112100501151,1.0,
CPTTPB,112100501152,99,9902,112100501152,1.0,
CPTTPB,112100501153,99,9902,112100501153,1.0,
CPTTPB,112100501154,99,9902,112100501154,1.0,
CPTTPB,112100501155,99,9902,112100501155,1.0,
CPTTPB,112100501156,99,9902,112100501156,1.0,
CPTTPB,112100501159,99,9902,112100501159,1.0,
CPTTPB,112100501160,99,9902,112100501160,1.0,
CPTTPB,112100502121,99,9902,112100502121,1.0,
CPTTPB,112100502151,99,9902,112100502151,1.0,
CPTTPB,112100502152,99,9902,112100502152,1.0,
CPTTPB,112100502153,99,9902,112100502153,1.0,
CPTTPB,112100502154,99,9902,112100502154,1.0,
CPTTPB,112100505121,99,9902,112100505121,1.0,
CPTTPB,112100505152,99,9902,112100505152,1.0,
CPTTPB,112100505153,99,9902,112100505153,1.0,
CPTTPB,112100505154,99,9902,112100505154,1.0,
CPTTPB,112100505155,99,9902,112100505155,1.0,
CPTTPB,112100505156,99,9902,112100505156,1.0,
CPTTPB,112100505157,99,9902,112100505157,1.0,
CPTTPB,112100510121,99,9902,112100510121,1.0,
CPTTPB,112100510122,99,9902,112100510122,1.0,
CPTTPB,112100510151,99,9902,112100510151,1.0,
CPTTPB,112100510152,99,9902,112100510152,1.0,
CPTTPB,112100510153,99,9902,112100510153,1.0,
CPTTPB,112100510154,99,9902,112100510154,1.0,
CPTTPB,112100510156,99,9902,112100510156,1.0,
CPTTPB,112100510157,99,9902,112100510157,1.0,
CPTTPB,112100510159,99,9902,112100510159,1.0,
CPTTPB,112100510160,99,9902,112100510160,1.0,
CPTTPB,112100510161,99,9902,112100510161,1.0,
CPTTPB,112100512121,99,9902,112100512121,1.0,
CPTTPB,112100512153,99,9902,112100512153,1.0,
CPTTPB,112100512156,99,9902,112100512156,1.0,
CPTTPB,112100512158,99,9902,112100512158,1.0,
CPTTPB,112100513121,99,9902,112100513121,1.0,
CPTTPB,112100513150,99,9902,112100513150,1.0,
CPTTPB,112100513151,99,9902,112100513151,1.0,
CPTTPB,112100513152,99,9902,112100513152,1.0,
CPTTPB,112100513153,99,9902,112100513153,1.0,
CPTTPB,112100513155,99,9902,112100513155,1.0,
CPTTPB,112100518121,99,9902,112100518121,1.0,
CPTTPB,112100518151,99,9902,112100518151,1.0,
CPTTPB,112100518152,99,9902,112100518152,1.0,
CPTTPB,112100518153,99,9902,112100518153,1.0,
CPTTPB,112100518155,99,9902,112100518155,1.0,
CPTTPB,112100518156,99,9902,112100518156,1.0,
CPTTPB,112100520121,99,9902,112100520121,1.0,
CPTTPB,112100520152,99,9902,112100520152,1.0,
CPTTPB,112100520153,99,9902,112100520153,1.0,
CPTTPB,112100522121,99,9902,112100522121,1.0,
CPTTPB,112100522150,99,9902,112100522150,1.0,
CPTTPB,112100522151,99,9902,112100522151,1.0,
CPTTPB,112100522152,99,9902,112100522152,1.0,
CPTTPB,112100531121,99,9902,112100531121,1.0,
CPTTPB,112100531150,99,9902,112100531150,1.0,
CPTTPB,112100531151,99,9902,112100531151,1.0,
CPTTPB,112100531152,99,9902,112100531152,1.0,
CPTTPB,112100531153,99,9902,112100531153,1.0,
CPTTPB,112100531154,99,9902,112100531154,1.0,
CPTTPB,112100531155,99,9902,112100531155,1.0,
CPTTPB,112100532121,99,9902,112100532121,1.0,
CPTTPB,112100532150,99,9902,112100532150,1.0,
CPTTPB,112100532151,99,9902,112100532151,1.0,
CPTTPB,112100532152,99,9902,112100532152,1.0,
CPTTPB,112100532153,99,9902,112100532153,1.0,
CPTTPB,112100532154,99,9902,112100532154,1.0,
CPTTPB,112100532155,99,9902,112100532155,1.0,
CPTTPB,112100540121,99,9902,112100540121,1.0,
CPTTPB,112100540150,99,9902,112100540150,1.0,
CPTTPB,112100540151,99,9902,112100540151,1.0,
CPTTPB,112100540152,99,9902,112100540152,1.0,
CPTTPB,112100540153,99,9902,112100540153,1.0,
CPTTPB,112100540154,99,9902,112100540154,1.0,
CPTTPB,112100551120,99,9902,112100551120,1.0,
CPTTPB,112100551121,99,9902,112100551121,1.0,
CPTTPB,112100551150,99,9902,112100551150,1.0,
CPTTPB,112100551152,99,9902,112100551152,1.0,
CPTTPB,112100551153,99,9902,112100551153,1.0,
CPTTPB,112100551154,99,9902,112100551154,1.0,
CPTTPB,112100551155,99,9902,112100551155,1.0,
CPTTPB,112100556121,99,9902,112100556121,1.0,
CPTTPB,112100556150,99,9902,112100556150,1.0,
